id;courseId;traineeId;traineeNumber;instructorId;instructorNumber;activityType;courseDate;oldButeeDate
357;4144;1741;12543;1606;12322;HF;2022-03-28 12:00:00;4/30/2023
358;4248;1741;12543;730;8985;HF;2023-03-13 12:00:00;4/30/2024
359;4181;2483;13140;249;7824;HF;2021-05-03 12:00:00;5/31/2022
360;4086;2483;13140;249;7824;HF;2022-04-11 12:00:00;5/31/2023
361;4248;2483;13140;730;8985;HF;2023-03-13 12:00:00;5/31/2024
362;4084;6925;44494;730;8985;HF;2023-04-24 12:00:00;4/30/2024
363;4084;6926;44495;730;8985;HF;2023-04-24 12:00:00;4/30/2024
364;4156;2102;12596;402;8369;HF;2021-11-22 12:00:00;12/31/2022
365;4137;2102;12596;1606;12322;HF;2022-10-17 12:00:00;12/31/2023
366;4226;2102;12596;730;8985;HF;2023-10-05 12:00:00;12/31/2024
367;4099;6918;44450;1606;12322;HF;2022-09-14 12:00:00;9/30/2023
368;4211;6918;44450;730;8985;HF;2023-07-03 12:00:00;9/30/2024
369;4227;493;8728;72;6437;HF;2021-05-17 12:00:00;6/30/2022
370;4122;493;8728;1606;12322;HF;2022-05-30 12:00:00;6/30/2023
371;4143;493;8728;730;8985;HF;2023-05-22 12:00:00;6/30/2024
372;4156;2385;12731;402;8369;HF;2021-11-22 12:00:00;12/31/2022
373;4072;2385;12731;1606;12322;HF;2022-11-07 12:00:00;12/31/2023
374;4245;2385;12731;730;8985;HF;2023-12-27 12:00:00;12/31/2024
375;4181;89;6442;249;7824;HF;2021-05-03 12:00:00;6/30/2022
376;4122;89;6442;1606;12322;HF;2022-05-30 12:00:00;6/30/2023
377;4143;89;6442;730;8985;HF;2023-05-22 12:00:00;6/30/2024
378;4252;2261;12644;249;7824;HF;2021-05-10 12:00:00;6/30/2022
379;4122;2261;12644;1606;12322;HF;2022-05-30 12:00:00;6/30/2023
380;4230;2261;12644;730;8985;HF;2023-05-29 12:00:00;6/30/2024
381;4149;2351;12728;249;7824;HF;2021-12-06 12:00:00;1/31/2023
382;4072;2351;12728;1606;12322;HF;2022-11-07 12:00:00;1/31/2024
383;4245;2351;12728;730;8985;HF;2023-12-27 12:00:00;1/31/2025
384;4163;1902;12569;402;8369;HF;2021-05-31 12:00:00;6/30/2022
385;4206;1902;12569;730;8985;HF;2022-05-09 12:00:00;6/30/2023
386;4182;1902;12569;730;8985;HF;2023-06-05 12:00:00;6/30/2024
387;4181;676;8966;249;7824;HF;2021-05-03 12:00:00;6/30/2022
388;4206;676;8966;730;8985;HF;2022-05-09 12:00:00;6/30/2023
389;4084;676;8966;730;8985;HF;2023-04-24 12:00:00;6/30/2024
390;4128;1440;12295;72;6437;HF;2021-09-27 12:00:00;9/30/2022
391;4239;1440;12295;730;8985;HF;2022-09-12 12:00:00;9/30/2023
392;4211;1440;12295;730;8985;HF;2023-07-03 12:00:00;9/30/2024
393;4227;1775;12548;72;6437;HF;2021-05-17 12:00:00;6/30/2022
394;4191;1775;12548;730;8985;HF;2022-04-25 12:00:00;6/30/2023
395;4230;1775;12548;730;8985;HF;2023-05-29 12:00:00;6/30/2024
396;4188;205;7807;249;7824;HF;2021-09-13 12:00:00;9/30/2022
397;4239;205;7807;730;8985;HF;2022-09-12 12:00:00;9/30/2023
398;4226;205;7807;730;8985;HF;2023-10-05 12:00:00;10/31/2024
399;4149;468;8696;249;7824;HF;2021-12-06 12:00:00;1/31/2023
400;4189;468;8696;730;8985;HF;2022-12-05 12:00:00;1/31/2024
401;4076;468;8696;730;8985;HF;2023-10-06 12:00:00;10/31/2024
402;4125;344;8322;72;6437;HF;2021-11-01 12:00:00;11/30/2022
403;4249;344;8322;402;8369;HF;2022-03-25 12:00:00;3/31/2023
404;4250;344;8322;730;8985;HF;2023-02-20 12:00:00;3/31/2024
405;4192;669;8962;72;6437;HF;2021-06-21 12:00:00;7/31/2022
406;4247;669;8962;402;8369;HF;2022-06-13 12:00:00;7/31/2023
407;4182;669;8962;730;8985;HF;2023-06-05 12:00:00;7/31/2024
408;4192;780;9411;72;6437;HF;2021-06-21 12:00:00;6/30/2022
409;4134;780;9411;402;8369;HF;2022-04-04 12:00:00;6/30/2023
410;4230;780;9411;730;8985;HF;2023-05-29 12:00:00;6/30/2024
411;4124;1392;12288;72;6437;HF;2021-04-26 12:00:00;6/30/2022
412;4184;1392;12288;402;8369;HF;2022-06-06 12:00:00;6/30/2023
413;4211;1392;12288;730;8985;HF;2023-07-03 12:00:00;7/31/2024
414;4192;2281;12646;72;6437;HF;2021-06-21 12:00:00;6/30/2022
415;4184;2281;12646;402;8369;HF;2022-06-06 12:00:00;6/30/2023
416;4230;2281;12646;730;8985;HF;2023-05-29 12:00:00;6/30/2024
417;4225;2288;12654;72;6437;HF;2021-06-07 12:00:00;6/30/2022
418;4184;2288;12654;402;8369;HF;2022-06-06 12:00:00;6/30/2023
419;4182;2288;12654;730;8985;HF;2023-06-05 12:00:00;6/30/2024
420;4192;2493;13145;72;6437;HF;2021-06-21 12:00:00;6/30/2022
421;4173;2493;13145;402;8369;HF;2022-06-27 12:00:00;6/30/2023
422;4182;2493;13145;730;8985;HF;2023-06-05 12:00:00;6/30/2024
423;4227;2509;13148;72;6437;HF;2021-05-17 12:00:00;6/30/2022
424;4173;2509;13148;402;8369;HF;2022-06-27 12:00:00;6/30/2023
425;4182;2509;13148;730;8985;HF;2023-06-05 12:00:00;6/30/2024
426;4113;715;8981;402;8369;HF;2021-06-08 12:00:00;8/31/2022
427;4247;715;8981;402;8369;HF;2022-06-13 12:00:00;8/31/2023
428;4182;715;8981;730;8985;HF;2023-06-05 12:00:00;8/31/2024
429;4113;729;8984;402;8369;HF;2021-06-08 12:00:00;7/31/2022
430;4247;729;8984;402;8369;HF;2022-06-13 12:00:00;7/31/2023
431;4211;729;8984;730;8985;HF;2023-07-03 12:00:00;7/31/2024
432;4123;785;9413;402;8369;HF;2021-06-14 12:00:00;6/30/2022
433;4247;785;9413;402;8369;HF;2022-06-13 12:00:00;6/30/2023
434;4230;785;9413;730;8985;HF;2023-05-29 12:00:00;6/30/2024
435;4123;800;9414;402;8369;HF;2021-06-14 12:00:00;6/30/2022
436;4184;800;9414;402;8369;HF;2022-06-06 12:00:00;6/30/2023
437;4230;800;9414;730;8985;HF;2023-05-29 12:00:00;6/30/2024
438;4123;816;9418;402;8369;HF;2021-06-14 12:00:00;6/30/2022
439;4193;816;9418;402;8369;HF;2022-06-20 12:00:00;6/30/2023
440;4211;816;9418;730;8985;HF;2023-07-03 12:00:00;7/31/2024
441;4123;822;9419;402;8369;HF;2021-06-14 12:00:00;6/30/2022
442;4247;822;9419;402;8369;HF;2022-06-13 12:00:00;6/30/2023
443;4240;822;9419;730;8985;HF;2023-05-08 12:00:00;6/30/2024
444;4123;1808;12553;402;8369;HF;2021-06-14 12:00:00;7/31/2022
445;4184;1808;12553;402;8369;HF;2022-06-06 12:00:00;7/31/2023
446;4240;1808;12553;730;8985;HF;2023-05-08 12:00:00;7/31/2024
447;4113;2296;12659;402;8369;HF;2021-06-08 12:00:00;6/30/2022
448;4173;2296;12659;402;8369;HF;2022-06-27 12:00:00;6/30/2023
449;4230;2296;12659;730;8985;HF;2023-05-29 12:00:00;6/30/2024
450;4179;722;8982;249;7824;HF;2021-04-19 12:00:00;6/30/2022
451;4134;722;8982;402;8369;HF;2022-04-04 12:00:00;6/30/2023
452;4230;722;8982;730;8985;HF;2023-05-29 12:00:00;6/30/2024
453;4205;746;9064;249;7824;HF;2021-05-19 12:00:00;6/30/2022
454;4247;746;9064;402;8369;HF;2022-06-13 12:00:00;6/30/2023
455;4084;746;9064;730;8985;HF;2023-04-24 12:00:00;6/30/2024
456;4251;923;9893;249;7824;HF;2021-07-05 12:00:00;7/31/2022
457;4247;923;9893;402;8369;HF;2022-06-13 12:00:00;7/31/2023
458;4211;923;9893;730;8985;HF;2023-07-03 12:00:00;7/31/2024
459;4181;1542;12315;249;7824;HF;2021-05-03 12:00:00;6/30/2022
460;4193;1542;12315;402;8369;HF;2022-06-20 12:00:00;6/30/2023
461;4143;1542;12315;730;8985;HF;2023-05-22 12:00:00;6/30/2024
462;4252;1572;12318;249;7824;HF;2021-05-10 12:00:00;6/30/2022
463;4193;1572;12318;402;8369;HF;2022-06-20 12:00:00;6/30/2023
464;4230;1572;12318;730;8985;HF;2023-05-29 12:00:00;6/30/2024
465;4251;1633;12506;249;7824;HF;2021-07-05 12:00:00;7/31/2022
466;4247;1633;12506;402;8369;HF;2022-06-13 12:00:00;7/31/2023
467;4143;1633;12506;730;8985;HF;2023-05-22 12:00:00;7/31/2024
468;4188;1703;12528;249;7824;HF;2021-09-13 12:00:00;9/30/2022
469;4104;1703;12528;402;8369;HF;2022-09-26 12:00:00;9/30/2023
470;4211;1703;12528;730;8985;HF;2023-07-03 12:00:00;9/30/2024
471;4165;1792;12551;249;7824;HF;2021-05-17 12:00:00;6/30/2022
472;4173;1792;12551;402;8369;HF;2022-06-27 12:00:00;6/30/2023
473;4143;1792;12551;730;8985;HF;2023-05-22 12:00:00;6/30/2024
474;4162;2118;12604;249;7824;HF;2021-09-20 12:00:00;9/30/2022
475;4104;2118;12604;402;8369;HF;2022-09-26 12:00:00;9/30/2023
476;4211;2118;12604;730;8985;HF;2023-07-03 12:00:00;9/30/2024
477;4188;2256;12640;249;7824;HF;2021-09-13 12:00:00;9/30/2022
478;4104;2256;12640;402;8369;HF;2022-09-26 12:00:00;9/30/2023
479;4211;2256;12640;730;8985;HF;2023-07-03 12:00:00;9/30/2024
480;4205;2511;13150;249;7824;HF;2021-05-19 12:00:00;6/30/2022
481;4247;2511;13150;402;8369;HF;2022-06-13 12:00:00;6/30/2023
482;4182;2511;13150;730;8985;HF;2023-06-05 12:00:00;6/30/2024
483;4205;2518;13151;249;7824;HF;2021-05-19 12:00:00;6/30/2022
484;4193;2518;13151;402;8369;HF;2022-06-20 12:00:00;6/30/2023
485;4240;2518;13151;730;8985;HF;2023-05-08 12:00:00;6/30/2024
486;4205;3816;42318;249;7824;HF;2021-05-19 12:00:00;6/30/2022
487;4173;3816;42318;402;8369;HF;2022-06-27 12:00:00;6/30/2023
488;4211;3816;42318;730;8985;HF;2023-07-03 12:00:00;7/31/2024
489;4225;442;8685;72;6437;HF;2021-06-07 12:00:00;6/30/2022
490;4081;442;8685;249;7824;HF;2022-05-23 12:00:00;6/30/2023
491;4084;442;8685;730;8985;HF;2023-04-24 12:00:00;6/30/2024
492;4225;484;8718;72;6437;HF;2021-06-07 12:00:00;6/30/2022
493;4142;484;8718;249;7824;HF;2022-05-16 12:00:00;6/30/2023
494;4182;484;8718;730;8985;HF;2023-06-05 12:00:00;6/30/2024
495;4192;2492;13144;72;6437;HF;2021-06-21 12:00:00;6/30/2022
496;4086;2492;13144;249;7824;HF;2022-04-11 12:00:00;6/30/2023
497;4230;2492;13144;730;8985;HF;2023-05-29 12:00:00;6/30/2024
498;4123;2436;12793;402;8369;HF;2021-06-14 12:00:00;6/30/2022
499;4081;2436;12793;249;7824;HF;2022-05-23 12:00:00;6/30/2023
500;4143;2436;12793;730;8985;HF;2023-05-22 12:00:00;6/30/2024
501;4123;2474;13098;402;8369;HF;2021-06-14 12:00:00;6/30/2022
502;4086;2474;13098;249;7824;HF;2022-04-11 12:00:00;6/30/2023
503;4143;2474;13098;730;8985;HF;2023-05-22 12:00:00;6/30/2024
504;4188;427;8681;249;7824;HF;2021-09-13 12:00:00;9/30/2022
505;4098;427;8681;249;7824;HF;2022-09-19 12:00:00;9/30/2023
506;4211;427;8681;730;8985;HF;2023-07-03 12:00:00;9/30/2024
507;4167;1456;12299;249;7824;HF;2021-04-05 12:00:00;6/30/2022
508;4142;1456;12299;249;7824;HF;2022-05-16 12:00:00;6/30/2023
509;4143;1456;12299;730;8985;HF;2023-05-22 12:00:00;6/30/2024
510;4252;1758;12546;249;7824;HF;2021-05-10 12:00:00;6/30/2022
511;4142;1758;12546;249;7824;HF;2022-05-16 12:00:00;6/30/2023
512;4182;1758;12546;730;8985;HF;2023-06-05 12:00:00;6/30/2024
513;4252;2242;12638;249;7824;HF;2021-05-10 12:00:00;6/30/2022
514;4081;2242;12638;249;7824;HF;2022-05-23 12:00:00;6/30/2023
515;4182;2242;12638;730;8985;HF;2023-06-05 12:00:00;6/30/2024
516;4078;7081;44790;402;8369;HF;2023-11-09 12:00:00;11/30/2024
517;4078;7082;44791;402;8369;HF;2023-11-09 12:00:00;11/30/2024
518;4078;7083;44792;402;8369;HF;2023-11-09 12:00:00;11/30/2024
519;4078;7084;44793;402;8369;HF;2023-11-09 12:00:00;11/30/2024
520;4078;7085;44794;402;8369;HF;2023-11-09 12:00:00;11/30/2024
521;4225;706;8977;72;6437;HF;2021-06-07 12:00:00;6/30/2022
522;4221;706;8977;402;8369;HF;2023-09-18 12:00:00;9/30/2024
523;4099;6736;44373;1606;12322;HF;2022-09-14 12:00:00;9/30/2023
524;4214;6736;44373;402;8369;HF;2023-07-10 12:00:00;9/30/2024
525;4099;6917;44449;1606;12322;HF;2022-09-14 12:00:00;9/30/2023
526;4214;6917;44449;402;8369;HF;2023-07-10 12:00:00;9/30/2024
527;4099;6920;44468;1606;12322;HF;2022-09-14 12:00:00;9/30/2023
528;4214;6920;44468;402;8369;HF;2023-07-10 12:00:00;9/30/2024
529;4099;6921;44469;1606;12322;HF;2022-09-14 12:00:00;9/30/2023
530;4214;6921;44469;402;8369;HF;2023-07-10 12:00:00;9/30/2024
531;4099;6922;44488;1606;12322;HF;2022-09-14 12:00:00;9/30/2023
532;4214;6922;44488;402;8369;HF;2023-07-10 12:00:00;9/30/2024
533;4119;6927;44499;1606;12322;HF;2022-12-05 12:00:00;12/31/2023
534;4221;6927;44499;402;8369;HF;2023-09-18 12:00:00;9/30/2024
535;4119;6928;44501;1606;12322;HF;2022-12-05 12:00:00;12/31/2023
536;4221;6928;44501;402;8369;HF;2023-09-18 12:00:00;9/30/2024
537;4119;6939;44517;1606;12322;HF;2022-12-05 12:00:00;12/31/2023
538;4221;6939;44517;402;8369;HF;2023-09-18 12:00:00;9/30/2024
539;4124;693;8971;72;6437;HF;2021-04-26 12:00:00;6/30/2022
540;4122;693;8971;1606;12322;HF;2022-05-30 12:00:00;6/30/2023
541;4154;693;8971;402;8369;HF;2023-06-19 12:00:00;6/30/2024
542;4112;130;7287;402;8369;HF;2021-10-25 12:00:00;12/31/2022
543;4246;130;7287;1606;12322;HF;2022-10-03 12:00:00;12/31/2023
544;4135;130;7287;402;8369;HF;2023-11-13 12:00:00;12/31/2024
545;4193;274;8218;402;8369;HF;2022-06-20 12:00:00;6/30/2023
546;4246;274;8218;1606;12322;HF;2022-10-03 12:00:00;10/31/2023
547;4221;274;8218;402;8369;HF;2023-09-18 12:00:00;10/31/2024
548;4193;1571;12317;402;8369;HF;2022-06-20 12:00:00;6/30/2023
549;4148;1571;12317;1606;12322;HF;2022-12-12 12:00:00;12/31/2023
550;4160;1571;12317;402;8369;HF;2023-12-11 12:00:00;12/31/2024
551;4112;1757;12545;402;8369;HF;2021-10-25 12:00:00;12/31/2022
552;4072;1757;12545;1606;12322;HF;2022-11-07 12:00:00;12/31/2023
553;4135;1757;12545;402;8369;HF;2023-11-13 12:00:00;12/31/2024
554;4176;2302;12710;249;7824;HF;2022-01-17 12:00:00;2/28/2023
555;4148;2302;12710;1606;12322;HF;2022-12-12 12:00:00;2/29/2024
556;4160;2302;12710;402;8369;HF;2023-12-11 12:00:00;2/28/2025
557;4089;2352;12729;249;7824;HF;2021-11-15 12:00:00;12/31/2022
558;4072;2352;12729;1606;12322;HF;2022-11-07 12:00:00;12/31/2023
559;4190;2352;12729;402;8369;HF;2023-11-24 12:00:00;12/31/2024
560;4102;6307;44209;249;7824;HF;2022-01-13 12:00:00;1/31/2023
561;4148;6307;44209;1606;12322;HF;2022-12-12 12:00:00;1/31/2024
562;4160;6307;44209;402;8369;HF;2023-12-11 12:00:00;1/31/2025
563;4083;1709;12530;249;7824;HF;2021-11-29 12:00:00;1/31/2023
564;4097;1709;12530;730;8985;HF;2022-11-21 12:00:00;1/31/2024
565;4160;1709;12530;402;8369;HF;2023-12-11 12:00:00;1/31/2025
566;4181;2241;12637;249;7824;HF;2021-05-03 12:00:00;6/30/2022
567;4206;2241;12637;730;8985;HF;2022-05-09 12:00:00;6/30/2023
568;4108;2241;12637;402;8369;HF;2023-06-12 12:00:00;6/30/2024
569;4181;2282;12647;249;7824;HF;2021-05-03 12:00:00;6/30/2022
570;4206;2282;12647;730;8985;HF;2022-05-09 12:00:00;6/30/2023
571;4222;2282;12647;402;8369;HF;2023-04-10 12:00:00;6/30/2024
572;4213;6737;44374;730;8985;HF;2022-06-08 12:00:00;6/30/2023
573;4222;6737;44374;402;8369;HF;2023-04-10 12:00:00;6/30/2024
574;4156;41;5036;402;8369;HF;2021-11-22 12:00:00;12/31/2022
575;4097;41;5036;730;8985;HF;2022-11-21 12:00:00;12/31/2023
576;4135;41;5036;402;8369;HF;2023-11-13 12:00:00;12/31/2024
577;4163;2147;12607;402;8369;HF;2021-05-31 12:00:00;6/30/2022
578;4191;2147;12607;730;8985;HF;2022-04-25 12:00:00;6/30/2023
579;4222;2147;12607;402;8369;HF;2023-04-10 12:00:00;6/30/2024
580;4162;519;8735;249;7824;HF;2021-09-20 12:00:00;9/30/2022
581;4239;519;8735;730;8985;HF;2022-09-12 12:00:00;9/30/2023
582;4214;519;8735;402;8369;HF;2023-07-10 12:00:00;9/30/2024
583;4162;770;9407;249;7824;HF;2021-09-20 12:00:00;9/30/2022
584;4239;770;9407;730;8985;HF;2022-09-12 12:00:00;9/30/2023
585;4214;770;9407;402;8369;HF;2023-07-10 12:00:00;9/30/2024
586;4162;2186;12615;249;7824;HF;2021-09-20 12:00:00;9/30/2022
587;4239;2186;12615;730;8985;HF;2022-09-12 12:00:00;9/30/2023
588;4221;2186;12615;402;8369;HF;2023-09-18 12:00:00;9/30/2024
589;4149;2228;12631;249;7824;HF;2021-12-06 12:00:00;1/31/2023
590;4140;2228;12631;730;8985;HF;2022-11-28 12:00:00;1/31/2024
591;4160;2228;12631;402;8369;HF;2023-12-11 12:00:00;1/31/2025
592;4089;2325;12720;249;7824;HF;2021-11-15 12:00:00;12/31/2022
593;4140;2325;12720;730;8985;HF;2022-11-28 12:00:00;12/31/2023
594;4190;2325;12720;402;8369;HF;2023-11-24 12:00:00;12/31/2024
595;4102;6282;44204;249;7824;HF;2022-01-13 12:00:00;1/31/2023
596;4189;6282;44204;730;8985;HF;2022-12-05 12:00:00;1/31/2024
597;4160;6282;44204;402;8369;HF;2023-12-11 12:00:00;1/31/2025
598;4085;518;8733;72;6437;HF;2021-02-22 12:00:00;2/28/2022
599;4238;518;8733;402;8369;HF;2022-01-24 12:00:00;2/28/2023
600;4100;518;8733;402;8369;HF;2023-08-10 12:00:00;8/31/2024
601;4225;768;9405;72;6437;HF;2021-06-07 12:00:00;7/31/2022
602;4247;768;9405;402;8369;HF;2022-06-13 12:00:00;7/31/2023
603;4154;768;9405;402;8369;HF;2023-06-19 12:00:00;7/31/2024
604;4096;1455;12298;72;6437;HF;2021-02-08 12:00:00;2/28/2022
605;4238;1455;12298;402;8369;HF;2022-01-24 12:00:00;2/28/2023
606;4243;1455;12298;402;8369;HF;2023-02-06 12:00:00;2/29/2024
607;4192;2292;12658;72;6437;HF;2021-06-21 12:00:00;6/30/2022
608;4184;2292;12658;402;8369;HF;2022-06-06 12:00:00;6/30/2023
609;4108;2292;12658;402;8369;HF;2023-06-12 12:00:00;6/30/2024
610;4132;2615;22280;1606;12322;HF;2021-12-11 12:00:00;12/31/2022
611;4141;2615;22280;402;8369;HF;2022-10-24 12:00:00;12/31/2023
612;4135;2615;22280;402;8369;HF;2023-11-13 12:00:00;12/31/2024
613;4151;124;7285;402;8369;HF;2021-12-24 12:00:00;12/31/2022
614;4129;124;7285;402;8369;HF;2022-11-14 12:00:00;12/31/2023
615;4135;124;7285;402;8369;HF;2023-11-13 12:00:00;12/31/2024
616;4193;212;7808;402;8369;HF;2022-06-20 12:00:00;6/30/2023
617;4216;212;7808;402;8369;HF;2023-01-16 12:00:00;1/31/2024
618;4160;212;7808;402;8369;HF;2023-12-11 12:00:00;1/31/2025
619;4113;303;8227;402;8369;HF;2021-06-08 12:00:00;8/31/2022
620;4173;303;8227;402;8369;HF;2022-06-27 12:00:00;8/31/2023
621;4108;303;8227;402;8369;HF;2023-06-12 12:00:00;8/31/2024
622;4090;705;8976;402;8369;HF;2021-10-18 12:00:00;10/31/2022
623;4157;705;8976;402;8369;HF;2022-10-03 12:00:00;10/31/2023
624;4221;705;8976;402;8369;HF;2023-09-18 12:00:00;10/31/2024
625;4123;777;9410;402;8369;HF;2021-06-14 12:00:00;6/30/2022
626;4193;777;9410;402;8369;HF;2022-06-20 12:00:00;6/30/2023
627;4108;777;9410;402;8369;HF;2023-06-12 12:00:00;6/30/2024
628;4123;924;9896;402;8369;HF;2021-06-14 12:00:00;6/30/2022
629;4184;924;9896;402;8369;HF;2022-06-06 12:00:00;6/30/2023
630;4071;924;9896;402;8369;HF;2023-06-26 12:00:00;6/30/2024
631;4173;1557;12316;402;8369;HF;2022-06-27 12:00:00;6/30/2023
632;4104;1557;12316;402;8369;HF;2022-09-26 12:00:00;9/30/2023
633;4221;1557;12316;402;8369;HF;2023-09-18 12:00:00;9/30/2024
634;4163;1670;12514;402;8369;HF;2021-05-31 12:00:00;6/30/2022
635;4134;1670;12514;402;8369;HF;2022-04-04 12:00:00;6/30/2023
636;4108;1670;12514;402;8369;HF;2023-06-12 12:00:00;6/30/2024
637;4090;1742;12544;402;8369;HF;2021-10-18 12:00:00;11/30/2022
638;4141;1742;12544;402;8369;HF;2022-10-24 12:00:00;11/30/2023
639;4135;1742;12544;402;8369;HF;2023-11-13 12:00:00;11/30/2024
640;4156;1864;12564;402;8369;HF;2021-11-22 12:00:00;12/31/2022
641;4141;1864;12564;402;8369;HF;2022-10-24 12:00:00;12/31/2023
642;4160;1864;12564;402;8369;HF;2023-12-11 12:00:00;12/31/2024
643;4113;2218;12620;402;8369;HF;2021-06-08 12:00:00;7/31/2022
644;4184;2218;12620;402;8369;HF;2022-06-06 12:00:00;7/31/2023
645;4154;2218;12620;402;8369;HF;2023-06-19 12:00:00;7/31/2024
646;4112;2223;12625;402;8369;HF;2021-10-25 12:00:00;12/31/2022
647;4141;2223;12625;402;8369;HF;2022-10-24 12:00:00;12/31/2023
648;4135;2223;12625;402;8369;HF;2023-11-13 12:00:00;12/31/2024
649;4163;2501;13146;402;8369;HF;2021-05-31 12:00:00;6/30/2022
650;4134;2501;13146;402;8369;HF;2022-04-04 12:00:00;6/30/2023
651;4108;2501;13146;402;8369;HF;2023-06-12 12:00:00;6/30/2024
652;4163;2510;13149;402;8369;HF;2021-05-31 12:00:00;6/30/2022
653;4173;2510;13149;402;8369;HF;2022-06-27 12:00:00;6/30/2023
654;4108;2510;13149;402;8369;HF;2023-06-12 12:00:00;6/30/2024
655;4130;2574;22107;402;8369;HF;2021-06-29 12:00:00;6/30/2022
656;4184;2574;22107;402;8369;HF;2022-06-06 12:00:00;6/30/2023
657;4108;2574;22107;402;8369;HF;2023-06-12 12:00:00;6/30/2024
658;4188;377;8359;249;7824;HF;2021-09-13 12:00:00;9/30/2022
659;4104;377;8359;402;8369;HF;2022-09-26 12:00:00;9/30/2023
660;4221;377;8359;402;8369;HF;2023-09-18 12:00:00;9/30/2024
661;4251;840;9424;249;7824;HF;2021-07-05 12:00:00;8/31/2022
662;4184;840;9424;402;8369;HF;2022-06-06 12:00:00;8/31/2023
663;4071;840;9424;402;8369;HF;2023-06-26 12:00:00;8/31/2024
664;4201;1505;12305;249;7824;HF;2021-06-28 12:00:00;7/31/2022
665;4247;1505;12305;402;8369;HF;2022-06-13 12:00:00;7/31/2023
666;4071;1505;12305;402;8369;HF;2023-06-26 12:00:00;7/31/2024
667;4252;1541;12314;249;7824;HF;2021-05-10 12:00:00;6/30/2022
668;4184;1541;12314;402;8369;HF;2022-06-06 12:00:00;6/30/2023
669;4108;1541;12314;402;8369;HF;2023-06-12 12:00:00;6/30/2024
670;4205;1587;12321;249;7824;HF;2021-05-19 12:00:00;6/30/2022
671;4193;1587;12321;402;8369;HF;2022-06-20 12:00:00;6/30/2023
672;4071;1587;12321;402;8369;HF;2023-06-26 12:00:00;6/30/2024
673;4251;1607;12323;249;7824;HF;2021-07-05 12:00:00;7/31/2022
674;4247;1607;12323;402;8369;HF;2022-06-13 12:00:00;7/31/2023
675;4154;1607;12323;402;8369;HF;2023-06-19 12:00:00;7/31/2024
676;4252;1614;12325;249;7824;HF;2021-05-10 12:00:00;6/30/2022
677;4193;1614;12325;402;8369;HF;2022-06-20 12:00:00;6/30/2023
678;4108;1614;12325;402;8369;HF;2023-06-12 12:00:00;6/30/2024
679;4252;2132;12605;249;7824;HF;2021-05-10 12:00:00;6/30/2022
680;4173;2132;12605;402;8369;HF;2022-06-27 12:00:00;6/30/2023
681;4222;2132;12605;402;8369;HF;2023-04-10 12:00:00;6/30/2024
682;4089;2538;13198;249;7824;HF;2021-11-15 12:00:00;11/30/2022
683;4129;2538;13198;402;8369;HF;2022-11-14 12:00:00;11/30/2023
684;4135;2538;13198;402;8369;HF;2023-11-13 12:00:00;11/30/2024
685;4227;662;8902;72;6437;HF;2021-05-17 12:00:00;6/30/2022
686;4095;662;8902;249;7824;HF;2022-04-18 12:00:00;6/30/2023
687;4108;662;8902;402;8369;HF;2023-06-12 12:00:00;6/30/2024
688;4192;2291;12657;72;6437;HF;2021-06-21 12:00:00;6/30/2022
689;4081;2291;12657;249;7824;HF;2022-05-23 12:00:00;6/30/2023
690;4071;2291;12657;402;8369;HF;2023-06-26 12:00:00;6/30/2024
691;4123;700;8975;402;8369;HF;2021-06-14 12:00:00;6/30/2022
692;4081;700;8975;249;7824;HF;2022-05-23 12:00:00;6/30/2023
693;4108;700;8975;402;8369;HF;2023-06-12 12:00:00;6/30/2024
694;4103;1696;12523;402;8369;HF;2022-02-28 12:00:00;4/30/2023
695;4098;1696;12523;249;7824;HF;2022-09-19 12:00:00;9/30/2023
696;4221;1696;12523;402;8369;HF;2023-09-18 12:00:00;9/30/2024
697;4163;2257;12641;402;8369;HF;2021-05-31 12:00:00;6/30/2022
698;4095;2257;12641;249;7824;HF;2022-04-18 12:00:00;6/30/2023
699;4222;2257;12641;402;8369;HF;2023-04-10 12:00:00;6/30/2024
700;4163;2286;12651;402;8369;HF;2021-05-31 12:00:00;6/30/2022
701;4081;2286;12651;249;7824;HF;2022-05-23 12:00:00;6/30/2023
702;4108;2286;12651;402;8369;HF;2023-06-12 12:00:00;6/30/2024
703;4188;139;7292;249;7824;HF;2021-09-13 12:00:00;9/30/2022
704;4098;139;7292;249;7824;HF;2022-09-19 12:00:00;9/30/2023
705;4214;139;7292;402;8369;HF;2023-07-10 12:00:00;9/30/2024
706;4179;368;8356;249;7824;HF;2021-04-19 12:00:00;6/30/2022
707;4142;368;8356;249;7824;HF;2022-05-16 12:00:00;6/30/2023
708;4108;368;8356;402;8369;HF;2023-06-12 12:00:00;6/30/2024
709;4188;369;8357;249;7824;HF;2021-09-13 12:00:00;9/30/2022
710;4098;369;8357;249;7824;HF;2022-09-19 12:00:00;9/30/2023
711;4214;369;8357;402;8369;HF;2023-07-10 12:00:00;9/30/2024
712;4181;393;8363;249;7824;HF;2021-05-03 12:00:00;6/30/2022
713;4081;393;8363;249;7824;HF;2022-05-23 12:00:00;6/30/2023
714;4222;393;8363;402;8369;HF;2023-04-10 12:00:00;6/30/2024
715;4188;2090;12595;249;7824;HF;2021-09-13 12:00:00;9/30/2022
716;4098;2090;12595;249;7824;HF;2022-09-19 12:00:00;9/30/2023
